date,region,shift_type,agents_scheduled,agents_present,absentee_count,supervisor_on_duty
2023-08-13,West,Evening,5,3,2,True
2023-08-13,West,Night,10,9,1,True
2023-08-14,North,Morning,8,6,2,True
2023-08-14,North,Evening,10,9,1,True
2023-08-14,North,Night,7,6,1,False
2023-08-14,South,Morning,12,10,2,True
2023-08-14,South,Evening,8,6,2,True
2023-08-14,South,Night,13,12,1,True
2023-08-14,East,Morning,8,7,1,True
2023-08-14,East,Evening,9,7,2,True
2023-08-14,East,Night,8,7,1,True
2023-08-14,West,Morning,10,9,1,True
2023-08-14,West,Evening,7,7,0,True
2023-08-14,West,Night,14,12,2,False
2023-08-15,North,Morning,10,8,2,True
2023-08-15,North,Evening,9,7,2,True
2023-08-15,North,Night,12,10,2,True
2023-08-15,South,Morning,8,8,0,True
2023-08-15,South,Evening,12,12,0,True
2023-08-15,South,Night,5,5,0,True
2023-08-15,East,Morning,13,13,0,True
2023-08-15,East,Evening,8,7,1,True
2023-08-15,East,Night,14,13,1,True
2023-08-15,West,Morning,11,9,2,True
2023-08-15,West,Evening,10,10,0,True
2023-08-15,West,Night,13,11,2,True
2023-08-16,North,Morning,12,11,1,True
2023-08-16,North,Evening,12,11,1,True
2023-08-16,North,Night,13,13,0,True
2023-08-16,South,Morning,10,8,2,True
2023-08-16,South,Evening,7,6,1,True
2023-08-16,South,Night,5,4,1,True
2023-08-16,East,Morning,5,5,0,True
2023-08-16,East,Evening,8,7,1,True
2023-08-16,East,Night,10,9,1,True
2023-08-16,West,Morning,14,13,1,True
2023-08-16,West,Evening,5,4,1,True
2023-08-16,West,Night,10,9,1,True
2023-08-17,North,Morning,14,14,0,True
2023-08-17,North,Evening,8,8,0,True
2023-08-17,North,Night,11,10,1,True
2023-08-17,South,Morning,12,11,1,True
2023-08-17,South,Evening,14,13,1,True
2023-08-17,South,Night,6,6,0,True
2023-08-17,East,Morning,7,5,2,True
2023-08-17,East,Evening,11,10,1,True
2023-08-17,East,Night,14,14,0,True
2023-08-17,West,Morning,11,9,2,True
2023-08-17,West,Evening,14,14,0,True
2023-08-17,West,Night,11,10,1,True
2023-08-18,North,Morning,10,10,0,True
2023-08-18,North,Evening,12,12,0,True
2023-08-18,North,Night,8,6,2,True
2023-08-18,South,Morning,14,12,2,False
2023-08-18,South,Evening,10,8,2,True
2023-08-18,South,Night,8,8,0,True
2023-08-18,East,Morning,10,9,1,True
2023-08-18,East,Evening,12,11,1,True
2023-08-18,East,Night,5,4,1,True
2023-08-18,West,Morning,11,11,0,True
2023-08-18,West,Evening,14,12,2,True
2023-08-18,West,Night,6,4,2,True
2023-08-19,North,Morning,6,6,0,False
2023-08-19,North,Evening,10,8,2,False
2023-08-19,North,Night,7,6,1,True
2023-08-19,South,Morning,11,11,0,True
2023-08-19,South,Evening,12,11,1,True
2023-08-19,South,Night,6,4,2,True
2023-08-19,East,Morning,5,4,1,True
2023-08-19,East,Evening,8,6,2,True
2023-08-19,East,Night,5,4,1,True
2023-08-19,West,Morning,7,6,1,True
2023-08-19,West,Evening,6,4,2,True
2023-08-19,West,Night,5,3,2,True
2023-08-20,North,Morning,11,9,2,True
2023-08-20,North,Evening,8,8,0,True
2023-08-20,North,Night,10,9,1,True
2023-08-20,South,Morning,14,13,1,True
2023-08-20,South,Evening,14,13,1,True
2023-08-20,South,Night,7,5,2,True
2023-08-20,East,Morning,5,5,0,True
2023-08-20,East,Evening,10,8,2,True
2023-08-20,East,Night,6,6,0,True
2023-08-20,West,Morning,7,7,0,True
2023-08-20,West,Evening,12,11,1,True
2023-08-20,West,Night,5,3,2,True
2023-08-21,North,Morning,11,10,1,True
2023-08-21,North,Evening,11,10,1,True
2023-08-21,North,Night,5,5,0,True
2023-08-21,South,Morning,14,12,2,True
2023-08-21,South,Evening,14,12,2,True
2023-08-21,South,Night,6,6,0,True
2023-08-21,East,Morning,13,13,0,True
2023-08-21,East,Evening,9,9,0,True
2023-08-21,East,Night,14,14,0,True
2023-08-21,West,Morning,8,7,1,True
2023-08-21,West,Evening,6,6,0,True
2023-08-21,West,Night,10,9,1,True
2023-08-22,North,Morning,9,7,2,True
2023-08-22,North,Evening,9,9,0,False
2023-08-22,North,Night,9,9,0,False
2023-08-22,South,Morning,14,13,1,True
2023-08-22,South,Evening,8,6,2,True
2023-08-22,South,Night,11,10,1,True
2023-08-22,East,Morning,12,12,0,True
2023-08-22,East,Evening,12,11,1,True
2023-08-22,East,Night,9,9,0,True
2023-08-22,West,Morning,9,9,0,True
2023-08-22,West,Evening,7,5,2,True
2023-08-22,West,Night,11,9,2,True
2023-08-23,North,Morning,12,10,2,True
2023-08-23,North,Evening,11,10,1,True
2023-08-23,North,Night,14,14,0,True
2023-08-23,South,Morning,8,8,0,True
2023-08-23,South,Evening,14,14,0,True
2023-08-23,South,Night,8,8,0,True
2023-08-23,East,Morning,5,5,0,True
2023-08-23,East,Evening,13,13,0,True
2023-08-23,East,Night,12,10,2,True
2023-08-23,West,Morning,11,9,2,True
2023-08-23,West,Evening,10,9,1,True
2023-08-23,West,Night,8,8,0,True
2023-08-24,North,Morning,12,11,1,True
2023-08-24,North,Evening,13,11,2,True
2023-08-24,North,Night,11,9,2,True
2023-08-24,South,Morning,14,14,0,True
2023-08-24,South,Evening,14,12,2,True
2023-08-24,South,Night,8,8,0,True
2023-08-24,East,Morning,8,6,2,True
2023-08-24,East,Evening,9,7,2,True
2023-08-24,East,Night,10,8,2,True
2023-08-24,West,Morning,5,5,0,True
2023-08-24,West,Evening,14,13,1,True
2023-08-24,West,Night,5,4,1,True
2023-08-25,North,Morning,7,7,0,True
2023-08-25,North,Evening,8,8,0,True
2023-08-25,North,Night,14,13,1,True
2023-08-25,South,Morning,5,5,0,True
2023-08-25,South,Evening,6,5,1,True
2023-08-25,South,Night,6,6,0,True
2023-08-25,East,Morning,10,9,1,True
2023-08-25,East,Evening,7,6,1,True
2023-08-25,East,Night,14,13,1,True
2023-08-25,West,Morning,7,5,2,True
2023-08-25,West,Evening,5,4,1,True
2023-08-25,West,Night,10,9,1,True
2023-08-26,North,Morning,13,11,2,False
2023-08-26,North,Evening,8,7,1,True
2023-08-26,North,Night,9,9,0,True
2023-08-26,South,Morning,14,12,2,True
2023-08-26,South,Evening,11,11,0,True
2023-08-26,South,Night,8,6,2,True
2023-08-26,East,Morning,14,12,2,True
2023-08-26,East,Evening,13,13,0,False
2023-08-26,East,Night,5,3,2,True
2023-08-26,West,Morning,8,6,2,True
2023-08-26,West,Evening,11,10,1,True
2023-08-26,West,Night,11,10,1,True
2023-08-27,North,Morning,11,11,0,True
2023-08-27,North,Evening,13,11,2,True
2023-08-27,North,Night,14,13,1,True
2023-08-27,South,Morning,5,4,1,True
2023-08-27,South,Evening,9,7,2,True
2023-08-27,South,Night,13,12,1,True
2023-08-27,East,Morning,8,8,0,True
2023-08-27,East,Evening,8,7,1,True
2023-08-27,East,Night,11,9,2,True
2023-08-27,West,Morning,6,6,0,True
2023-08-27,West,Evening,5,5,0,True
2023-08-27,West,Night,14,14,0,True
2023-08-28,North,Morning,8,6,2,True
2023-08-28,North,Evening,12,11,1,True
2023-08-28,North,Night,12,11,1,True
2023-08-28,South,Morning,14,12,2,True
2023-08-28,South,Evening,8,7,1,True
2023-08-28,South,Night,11,11,0,True
2023-08-28,East,Morning,6,4,2,True
2023-08-28,East,Evening,9,8,1,True
2023-08-28,East,Night,14,12,2,False
2023-08-28,West,Morning,11,11,0,True
2023-08-28,West,Evening,12,10,2,True
2023-08-28,West,Night,5,3,2,True
2023-08-29,North,Morning,9,8,1,True
2023-08-29,North,Evening,13,12,1,True
2023-08-29,North,Night,14,13,1,True
2023-08-29,South,Morning,7,6,1,True
2023-08-29,South,Evening,13,13,0,True
2023-08-29,South,Night,13,11,2,True
2023-08-29,East,Morning,13,12,1,True
2023-08-29,East,Evening,13,11,2,True
2023-08-29,East,Night,13,11,2,True
2023-08-29,West,Morning,12,10,2,True
2023-08-29,West,Evening,5,4,1,True
2023-08-29,West,Night,7,5,2,True
2023-08-30,North,Morning,14,12,2,True
2023-08-30,North,Evening,7,6,1,True
2023-08-30,North,Night,8,7,1,True
2023-08-30,South,Morning,11,10,1,True
2023-08-30,South,Evening,10,10,0,True
2023-08-30,South,Night,13,11,2,True
2023-08-30,East,Morning,13,11,2,True
2023-08-30,East,Evening,14,12,2,True
2023-08-30,East,Night,5,3,2,False
2023-08-30,West,Morning,12,11,1,True
2023-08-30,West,Evening,7,7,0,True
2023-08-30,West,Night,10,9,1,True
2023-08-31,North,Morning,6,5,1,True
2023-08-31,North,Evening,11,9,2,False
2023-08-31,North,Night,10,9,1,True
2023-08-31,South,Morning,10,8,2,True
2023-08-31,South,Evening,7,7,0,True
2023-08-31,South,Night,12,10,2,True
2023-08-31,East,Morning,10,8,2,True
2023-08-31,East,Evening,12,11,1,True
2023-08-31,East,Night,13,13,0,True
2023-08-31,West,Morning,11,10,1,True
2023-08-31,West,Evening,8,7,1,False
2023-08-31,West,Night,6,6,0,True
2023-09-01,North,Morning,9,8,1,True
2023-09-01,North,Evening,9,7,2,True
2023-09-01,North,Night,8,6,2,True
2023-09-01,South,Morning,9,7,2,True
2023-09-01,South,Evening,11,9,2,True
2023-09-01,South,Night,12,11,1,True
2023-09-01,East,Morning,9,8,1,True
2023-09-01,East,Evening,11,10,1,True
2023-09-01,East,Night,12,11,1,True
2023-09-01,West,Morning,8,7,1,True
2023-09-01,West,Evening,5,3,2,False
2023-09-01,West,Night,14,12,2,True
2023-09-02,North,Morning,7,7,0,True
2023-09-02,North,Evening,13,11,2,True
2023-09-02,North,Night,14,12,2,True
2023-09-02,South,Morning,13,12,1,True
2023-09-02,South,Evening,7,6,1,True
2023-09-02,South,Night,8,8,0,True
2023-09-02,East,Morning,6,6,0,True
2023-09-02,East,Evening,5,3,2,True
2023-09-02,East,Night,14,12,2,True
2023-09-02,West,Morning,12,12,0,True
2023-09-02,West,Evening,5,4,1,True
2023-09-02,West,Night,12,10,2,True
2023-09-03,North,Morning,10,10,0,True
2023-09-03,North,Evening,8,8,0,True
2023-09-03,North,Night,13,13,0,True
2023-09-03,South,Morning,13,11,2,True
2023-09-03,South,Evening,8,6,2,True
2023-09-03,South,Night,12,12,0,True
2023-09-03,East,Morning,14,14,0,True
2023-09-03,East,Evening,12,12,0,True
2023-09-03,East,Night,8,7,1,True
2023-09-03,West,Morning,14,14,0,True
2023-09-03,West,Evening,8,8,0,True
2023-09-03,West,Night,8,6,2,True
2023-09-04,North,Morning,14,13,1,True
2023-09-04,North,Evening,11,9,2,True
2023-09-04,North,Night,14,14,0,True
2023-09-04,South,Morning,12,10,2,True
2023-09-04,South,Evening,7,6,1,True
2023-09-04,South,Night,14,12,2,False
2023-09-04,East,Morning,5,3,2,True
2023-09-04,East,Evening,8,6,2,True
2023-09-04,East,Night,8,7,1,False
2023-09-04,West,Morning,13,11,2,True
2023-09-04,West,Evening,11,10,1,True
2023-09-04,West,Night,14,12,2,True
2023-09-05,North,Morning,11,10,1,True
2023-09-05,North,Evening,6,5,1,True
2023-09-05,North,Night,12,10,2,True
2023-09-05,South,Morning,9,8,1,True
2023-09-05,South,Evening,6,6,0,True
2023-09-05,South,Night,7,6,1,True
2023-09-05,East,Morning,14,14,0,True
2023-09-05,East,Evening,8,8,0,True
2023-09-05,East,Night,9,8,1,True
2023-09-05,West,Morning,8,8,0,True
2023-09-05,West,Evening,8,8,0,True
2023-09-05,West,Night,11,9,2,True
2023-09-06,North,Morning,10,10,0,True
2023-09-06,North,Evening,14,14,0,True
2023-09-06,North,Night,12,10,2,True
2023-09-06,South,Morning,7,5,2,True
2023-09-06,South,Evening,10,8,2,True
2023-09-06,South,Night,13,13,0,True
2023-09-06,East,Morning,8,7,1,True
2023-09-06,East,Evening,10,8,2,True
2023-09-06,East,Night,10,10,0,True
2023-09-06,West,Morning,12,12,0,True
2023-09-06,West,Evening,12,12,0,True
2023-09-06,West,Night,6,6,0,True
2023-09-07,North,Morning,7,6,1,True
2023-09-07,North,Evening,8,8,0,True
2023-09-07,North,Night,9,9,0,True
2023-09-07,South,Morning,10,8,2,True
2023-09-07,South,Evening,14,13,1,True
2023-09-07,South,Night,12,11,1,True
2023-09-07,East,Morning,14,13,1,True
2023-09-07,East,Evening,11,9,2,True
2023-09-07,East,Night,6,4,2,True
2023-09-07,West,Morning,7,5,2,True
2023-09-07,West,Evening,6,6,0,True
2023-09-07,West,Night,5,3,2,True
2023-09-08,North,Morning,5,5,0,True
2023-09-08,North,Evening,5,5,0,True
2023-09-08,North,Night,13,13,0,True
2023-09-08,South,Morning,12,11,1,True
2023-09-08,South,Evening,8,6,2,True
2023-09-08,South,Night,12,11,1,True
2023-09-08,East,Morning,6,4,2,True
2023-09-08,East,Evening,8,8,0,True
2023-09-08,East,Night,9,9,0,True
2023-09-08,West,Morning,8,7,1,True
2023-09-08,West,Evening,10,10,0,True
2023-09-08,West,Night,7,5,2,False
2023-09-09,North,Morning,13,11,2,True
2023-09-09,North,Evening,5,5,0,True
2023-09-09,North,Night,6,6,0,True
2023-09-09,South,Morning,5,5,0,True
2023-09-09,South,Evening,10,9,1,True
2023-09-09,South,Night,6,6,0,True
2023-09-09,East,Morning,12,11,1,True
2023-09-09,East,Evening,12,11,1,True
2023-09-09,East,Night,13,13,0,True
2023-09-09,West,Morning,12,11,1,True
2023-09-09,West,Evening,13,13,0,True
2023-09-09,West,Night,11,10,1,True
2023-09-10,North,Morning,7,6,1,True
2023-09-10,North,Evening,6,4,2,True
2023-09-10,North,Night,12,10,2,True
2023-09-10,South,Morning,6,4,2,True
2023-09-10,South,Evening,5,3,2,True
2023-09-10,South,Night,10,8,2,True
2023-09-10,East,Morning,11,10,1,True
2023-09-10,East,Evening,8,8,0,True
2023-09-10,East,Night,13,11,2,True
2023-09-10,West,Morning,13,12,1,True
2023-09-10,West,Evening,13,11,2,True
2023-09-10,West,Night,9,8,1,True
2023-09-11,North,Morning,14,14,0,True
2023-09-11,North,Evening,11,11,0,True
2023-09-11,North,Night,13,13,0,True
2023-09-11,South,Morning,8,6,2,True
2023-09-11,South,Evening,8,6,2,True
2023-09-11,South,Night,11,10,1,True
2023-09-11,East,Morning,6,6,0,True
2023-09-11,East,Evening,11,11,0,True
2023-09-11,East,Night,8,6,2,True
2023-09-11,West,Morning,6,5,1,True
2023-09-11,West,Evening,5,3,2,True
2023-09-11,West,Night,14,12,2,False
2023-09-12,North,Morning,5,5,0,True
2023-09-12,North,Evening,7,7,0,True
2023-09-12,North,Night,9,9,0,True
2023-09-12,South,Morning,9,9,0,True
2023-09-12,South,Evening,10,10,0,True
2023-09-12,South,Night,12,10,2,True
2023-09-12,East,Morning,12,10,2,True
2023-09-12,East,Evening,6,6,0,True
2023-09-12,East,Night,11,9,2,True
2023-09-12,West,Morning,5,3,2,True
2023-09-12,West,Evening,7,5,2,True
2023-09-12,West,Night,5,4,1,True
2023-09-13,North,Morning,10,10,0,True
2023-09-13,North,Evening,14,12,2,True
2023-09-13,North,Night,6,4,2,True
2023-09-13,South,Morning,13,12,1,True
2023-09-13,South,Evening,13,11,2,True
2023-09-13,South,Night,10,9,1,True
2023-09-13,East,Morning,14,12,2,True
2023-09-13,East,Evening,13,13,0,True
2023-09-13,East,Night,8,7,1,True
2023-09-13,West,Morning,10,10,0,True
2023-09-13,West,Evening,10,10,0,True
2023-09-13,West,Night,7,7,0,True
2023-09-14,North,Morning,10,8,2,False
2023-09-14,North,Evening,9,8,1,True
2023-09-14,North,Night,10,10,0,True
2023-09-14,South,Morning,11,11,0,True
2023-09-14,South,Evening,6,5,1,True
2023-09-14,South,Night,14,14,0,True
2023-09-14,East,Morning,6,6,0,True
2023-09-14,East,Evening,8,6,2,True
2023-09-14,East,Night,12,10,2,True
2023-09-14,West,Morning,5,5,0,True
2023-09-14,West,Evening,11,11,0,True
2023-09-14,West,Night,7,5,2,True
2023-09-15,North,Morning,12,11,1,True
2023-09-15,North,Evening,10,9,1,True
2023-09-15,North,Night,13,13,0,True
2023-09-15,South,Morning,10,10,0,True
2023-09-15,South,Evening,10,8,2,True
2023-09-15,South,Night,9,7,2,True
2023-09-15,East,Morning,7,6,1,True
2023-09-15,East,Evening,5,5,0,True
2023-09-15,East,Night,13,12,1,True
2023-09-15,West,Morning,11,10,1,True
2023-09-15,West,Evening,13,12,1,True
2023-09-15,West,Night,8,8,0,True
2023-09-16,North,Morning,5,5,0,True
2023-09-16,North,Evening,6,5,1,True
2023-09-16,North,Night,9,7,2,True
2023-09-16,South,Morning,6,4,2,True
2023-09-16,South,Evening,12,11,1,True
2023-09-16,South,Night,12,10,2,True
2023-09-16,East,Morning,8,7,1,True
2023-09-16,East,Evening,13,11,2,True
2023-09-16,East,Night,13,13,0,True
2023-09-16,West,Morning,13,11,2,True
2023-09-16,West,Evening,11,9,2,True
2023-09-16,West,Night,6,4,2,True
2023-09-17,North,Morning,13,13,0,True
2023-09-17,North,Evening,6,5,1,True
2023-09-17,North,Night,11,11,0,True
2023-09-17,South,Morning,6,4,2,True
2023-09-17,South,Evening,13,13,0,True
2023-09-17,South,Night,5,5,0,False
2023-09-17,East,Morning,12,10,2,True
2023-09-17,East,Evening,11,11,0,True
2023-09-17,East,Night,12,10,2,True
2023-09-17,West,Morning,9,7,2,True
2023-09-17,West,Evening,6,6,0,True
2023-09-17,West,Night,9,8,1,True
2023-09-18,North,Morning,10,10,0,True
2023-09-18,North,Evening,5,3,2,True
2023-09-18,North,Night,6,4,2,True
2023-09-18,South,Morning,5,3,2,True
2023-09-18,South,Evening,6,5,1,True
2023-09-18,South,Night,5,4,1,True
2023-09-18,East,Morning,10,9,1,True
2023-09-18,East,Evening,8,7,1,True
2023-09-18,East,Night,5,3,2,True
2023-09-18,West,Morning,5,4,1,True
2023-09-18,West,Evening,13,11,2,True
2023-09-18,West,Night,6,5,1,True
2023-09-19,North,Morning,8,7,1,True
2023-09-19,North,Evening,5,4,1,True
2023-09-19,North,Night,5,5,0,True
2023-09-19,South,Morning,13,13,0,True
2023-09-19,South,Evening,8,6,2,True
2023-09-19,South,Night,7,6,1,True
2023-09-19,East,Morning,7,7,0,True
2023-09-19,East,Evening,7,6,1,True
2023-09-19,East,Night,10,9,1,True
2023-09-19,West,Morning,10,10,0,True
2023-09-19,West,Evening,9,9,0,True
2023-09-19,West,Night,9,8,1,True
2023-09-20,North,Morning,13,11,2,True
2023-09-20,North,Evening,7,6,1,True
2023-09-20,North,Night,8,6,2,True
2023-09-20,South,Morning,10,10,0,True
2023-09-20,South,Evening,12,12,0,True
2023-09-20,South,Night,13,11,2,True
2023-09-20,East,Morning,10,8,2,True
2023-09-20,East,Evening,10,8,2,True
2023-09-20,East,Night,10,10,0,True
2023-09-20,West,Morning,7,5,2,True
2023-09-20,West,Evening,7,5,2,True
2023-09-20,West,Night,12,10,2,True
2023-09-21,North,Morning,13,11,2,True
2023-09-21,North,Evening,6,5,1,True
2023-09-21,North,Night,8,8,0,True
2023-09-21,South,Morning,7,6,1,True
2023-09-21,South,Evening,13,12,1,True
2023-09-21,South,Night,9,9,0,True
2023-09-21,East,Morning,13,11,2,True
2023-09-21,East,Evening,8,7,1,True
2023-09-21,East,Night,12,10,2,True
2023-09-21,West,Morning,5,5,0,True
2023-09-21,West,Evening,7,7,0,False
2023-09-21,West,Night,14,14,0,False
2023-09-22,North,Morning,6,6,0,True
2023-09-22,North,Evening,9,9,0,True
2023-09-22,North,Night,14,13,1,True
2023-09-22,South,Morning,6,5,1,True
2023-09-22,South,Evening,10,9,1,True
2023-09-22,South,Night,7,7,0,True
2023-09-22,East,Morning,7,7,0,True
2023-09-22,East,Evening,10,10,0,True
2023-09-22,East,Night,14,12,2,True
2023-09-22,West,Morning,13,13,0,True
2023-09-22,West,Evening,8,6,2,True
2023-09-22,West,Night,14,12,2,True
2023-09-23,North,Morning,13,11,2,True
2023-09-23,North,Evening,6,5,1,True
2023-09-23,North,Night,6,6,0,True
2023-09-23,South,Morning,14,13,1,True
2023-09-23,South,Evening,9,9,0,True
2023-09-23,South,Night,9,7,2,True
2023-09-23,East,Morning,11,10,1,True
2023-09-23,East,Evening,11,9,2,True
2023-09-23,East,Night,14,14,0,True
2023-09-23,West,Morning,5,5,0,True
2023-09-23,West,Evening,10,9,1,True
2023-09-23,West,Night,8,6,2,True
2023-09-24,North,Morning,12,11,1,True
2023-09-24,North,Evening,9,9,0,True
2023-09-24,North,Night,13,11,2,True
2023-09-24,South,Morning,8,7,1,True
2023-09-24,South,Evening,7,5,2,True
2023-09-24,South,Night,10,10,0,True
2023-09-24,East,Morning,9,8,1,True
2023-09-24,East,Evening,8,7,1,True
2023-09-24,East,Night,6,4,2,True
2023-09-24,West,Morning,9,8,1,True
2023-09-24,West,Evening,12,11,1,True
2023-09-24,West,Night,9,8,1,True
2023-09-25,North,Morning,6,5,1,False
2023-09-25,North,Evening,7,5,2,True
2023-09-25,North,Night,10,8,2,True
2023-09-25,South,Morning,7,7,0,True
2023-09-25,South,Evening,12,10,2,True
2023-09-25,South,Night,8,6,2,True
2023-09-25,East,Morning,7,7,0,True
2023-09-25,East,Evening,13,12,1,True
2023-09-25,East,Night,5,4,1,True
2023-09-25,West,Morning,11,10,1,True
2023-09-25,West,Evening,8,8,0,True
2023-09-25,West,Night,13,12,1,True
2023-09-26,North,Morning,13,11,2,True
2023-09-26,North,Evening,8,6,2,True
2023-09-26,North,Night,8,7,1,True
2023-09-26,South,Morning,6,5,1,True
2023-09-26,South,Evening,10,8,2,True
2023-09-26,South,Night,14,14,0,True
2023-09-26,East,Morning,13,12,1,True
2023-09-26,East,Evening,12,12,0,True
2023-09-26,East,Night,8,6,2,True
2023-09-26,West,Morning,9,7,2,True
2023-09-26,West,Evening,8,7,1,True
2023-09-26,West,Night,6,5,1,True
2023-09-27,North,Morning,10,9,1,True
2023-09-27,North,Evening,5,5,0,True
2023-09-27,North,Night,11,11,0,True
2023-09-27,South,Morning,12,10,2,True
2023-09-27,South,Evening,12,10,2,True
2023-09-27,South,Night,10,10,0,True
2023-09-27,East,Morning,13,13,0,True
2023-09-27,East,Evening,11,9,2,True
2023-09-27,East,Night,7,6,1,True
2023-09-27,West,Morning,6,6,0,True
2023-09-27,West,Evening,14,12,2,True
2023-09-27,West,Night,5,4,1,True
2023-09-28,North,Morning,9,8,1,True
2023-09-28,North,Evening,7,7,0,True
2023-09-28,North,Night,5,4,1,True
2023-09-28,South,Morning,6,6,0,True
2023-09-28,South,Evening,11,9,2,True
2023-09-28,South,Night,10,10,0,True
2023-09-28,East,Morning,5,4,1,True
2023-09-28,East,Evening,5,3,2,True
2023-09-28,East,Night,8,8,0,False
2023-09-28,West,Morning,9,8,1,True
2023-09-28,West,Evening,8,6,2,True
2023-09-28,West,Night,13,11,2,True
2023-09-29,North,Morning,8,7,1,True
2023-09-29,North,Evening,10,10,0,True
2023-09-29,North,Night,5,5,0,True
2023-09-29,South,Morning,10,9,1,True
2023-09-29,South,Evening,13,11,2,False
2023-09-29,South,Night,13,11,2,True
2023-09-29,East,Morning,5,5,0,True
2023-09-29,East,Evening,11,11,0,True
2023-09-29,East,Night,6,6,0,True
2023-09-29,West,Morning,8,8,0,True
2023-09-29,West,Evening,11,11,0,True
2023-09-29,West,Night,13,13,0,True
2023-09-30,North,Morning,11,9,2,True
2023-09-30,North,Evening,8,7,1,True
2023-09-30,North,Night,13,11,2,True
2023-09-30,South,Morning,10,10,0,True
2023-09-30,South,Evening,7,7,0,True
2023-09-30,South,Night,11,10,1,True
2023-09-30,East,Morning,5,3,2,True
2023-09-30,East,Evening,11,9,2,True
2023-09-30,East,Night,8,6,2,False
2023-09-30,West,Morning,10,10,0,True
2023-09-30,West,Evening,6,6,0,True
2023-09-30,West,Night,14,13,1,True
2023-10-01,North,Morning,13,11,2,True
2023-10-01,North,Evening,12,10,2,True
2023-10-01,North,Night,12,10,2,True
2023-10-01,South,Morning,9,9,0,False
2023-10-01,South,Evening,7,6,1,True
2023-10-01,South,Night,13,12,1,True
2023-10-01,East,Morning,14,12,2,True
2023-10-01,East,Evening,11,9,2,True
2023-10-01,East,Night,14,13,1,True
2023-10-01,West,Morning,12,12,0,True
2023-10-01,West,Evening,14,12,2,True
2023-10-01,West,Night,6,5,1,True
2023-10-02,North,Morning,9,8,1,True
2023-10-02,North,Evening,7,6,1,True
2023-10-02,North,Night,7,6,1,True
2023-10-02,South,Morning,9,9,0,False
2023-10-02,South,Evening,8,7,1,False
2023-10-02,South,Night,14,14,0,True
2023-10-02,East,Morning,12,12,0,True
2023-10-02,East,Evening,14,13,1,True
2023-10-02,East,Night,14,14,0,True
2023-10-02,West,Morning,13,12,1,True
2023-10-02,West,Evening,14,12,2,True
2023-10-02,West,Night,11,9,2,True
2023-10-03,North,Morning,5,5,0,False
2023-10-03,North,Evening,9,7,2,True
2023-10-03,North,Night,9,9,0,True
2023-10-03,South,Morning,6,6,0,True
2023-10-03,South,Evening,6,4,2,True
2023-10-03,South,Night,13,12,1,True
2023-10-03,East,Morning,12,12,0,True
2023-10-03,East,Evening,10,8,2,True
2023-10-03,East,Night,13,12,1,True
2023-10-03,West,Morning,12,10,2,True
2023-10-03,West,Evening,14,12,2,True
2023-10-03,West,Night,7,7,0,True
2023-10-04,North,Morning,9,7,2,True
2023-10-04,North,Evening,14,12,2,True
2023-10-04,North,Night,11,10,1,True
2023-10-04,South,Morning,8,7,1,True
2023-10-04,South,Evening,12,11,1,True
2023-10-04,South,Night,13,12,1,True
2023-10-04,East,Morning,7,7,0,True
2023-10-04,East,Evening,10,10,0,True
2023-10-04,East,Night,9,7,2,True
2023-10-04,West,Morning,11,9,2,True
2023-10-04,West,Evening,6,6,0,True
2023-10-04,West,Night,9,9,0,True
2023-10-05,North,Morning,8,6,2,True
2023-10-05,North,Evening,14,13,1,True
2023-10-05,North,Night,8,8,0,False
2023-10-05,South,Morning,11,9,2,True
2023-10-05,South,Evening,6,6,0,True
2023-10-05,South,Night,14,12,2,True
2023-10-05,East,Morning,6,4,2,True
2023-10-05,East,Evening,12,11,1,True
2023-10-05,East,Night,9,7,2,True
2023-10-05,West,Morning,8,7,1,True
2023-10-05,West,Evening,5,4,1,True
2023-10-05,West,Night,14,14,0,True
2023-10-06,North,Morning,9,8,1,True
2023-10-06,North,Evening,6,4,2,True
2023-10-06,North,Night,13,11,2,True
2023-10-06,South,Morning,14,13,1,True
2023-10-06,South,Evening,6,5,1,True
2023-10-06,South,Night,10,9,1,True
2023-10-06,East,Morning,6,6,0,True
2023-10-06,East,Evening,7,5,2,True
2023-10-06,East,Night,9,7,2,True
2023-10-06,West,Morning,10,9,1,True
2023-10-06,West,Evening,12,10,2,True
2023-10-06,West,Night,11,9,2,True
2023-10-07,North,Morning,5,3,2,True
2023-10-07,North,Evening,10,8,2,True
2023-10-07,North,Night,8,7,1,True
2023-10-07,South,Morning,11,10,1,True
2023-10-07,South,Evening,10,8,2,True
2023-10-07,South,Night,14,13,1,True
2023-10-07,East,Morning,10,10,0,True
2023-10-07,East,Evening,12,10,2,True
2023-10-07,East,Night,7,7,0,True
2023-10-07,West,Morning,11,11,0,True
2023-10-07,West,Evening,8,7,1,True
2023-10-07,West,Night,7,5,2,True
2023-10-08,North,Morning,9,9,0,True
2023-10-08,North,Evening,9,7,2,True
2023-10-08,North,Night,12,12,0,True
2023-10-08,South,Morning,5,5,0,True
2023-10-08,South,Evening,13,12,1,True
2023-10-08,South,Night,9,9,0,True
2023-10-08,East,Morning,11,9,2,True
2023-10-08,East,Evening,14,13,1,False
2023-10-08,East,Night,13,11,2,True
2023-10-08,West,Morning,7,7,0,True
2023-10-08,West,Evening,5,3,2,True
2023-10-08,West,Night,5,5,0,True
2023-10-09,North,Morning,10,8,2,True
